order_id,order_date,product_name,category,quantity,unit_price,total_amount,region,sales_rep,customer_type,payment_method,discount_pct,notes
ORD-10120,2023-11-12,Printer Paper 5000ct,Office Supplies,30,34.98,1049.4,South,Thomas Brown,Retail,Credit Card,10,
ORD-10468,2023-11-12,Whiteboard Markers 12pk,Office Supplies,46,8.15,374.9,South,Fatima Al-Hassan,Online,Check,0,Customer complaint
ORD-10348,2023-11-16,Ergonomic Chair X1,Furniture,37,536.6,19854.2,Central,Carlos Mendez,Online,Net 30,0,
ORD-10118,2023-11-17,Ergonomic Chair X1,Furniture,22,618.17,13599.74,South,Fatima Al-Hassan,Retail,Check,5,
ORD-10242,2023-11-17,Monitor Arm Dual,Furniture,41,148.97,6107.77,South,Thomas Brown,Corporate,Credit Card,0,
ORD-10279,2023-11-17,Monitor Arm Dual,Furniture,28,117.07,3277.96,East,David Kim,Corporate,Paypal,15,Damaged in transit
ORD-10466,2023-11-17,Desk Lamp LED,Office Supplies,9,48.69,438.21,West,Sarah Williams,Wholesale,Wire Transfer,10,
ORD-10254,2023-11-18,Laptop Pro 15,Electronics,5,1207.02,6035.1,Central,Elena Vasquez,Wholesale,Paypal,15,
ORD-10372,2023-11-23,Ergonomic Chair X1,Furniture,19,558.86,10618.34,South,Aisha Patel,Retail,Net 30,0,Backordered
ORD-10028,2023-11-26,Notebook A5 Premium,Office Supplies,38,13.41,509.58,South,James Chen,Online,Credit Card,5,Damaged in transit
ORD-10284,2023-11-28,Laptop Pro 15,Electronics,3,1487.42,4462.26,South,Elena Vasquez,Retail,Net 30,10,
ORD-10082,2023-11-29,Monitor Arm Dual,Furniture,11,124.92,1374.12,South,Thomas Brown,Retail,Check,0,
ORD-10333,2023-11-29,Monitor Arm Dual,Furniture,36,149.16,5369.76,Central,Thomas Brown,Wholesale,Paypal,0,
ORD-10379,2023-11-30,Wireless Mouse M200,Electronics,38,30.85,1172.3,West,Thomas Brown,Corporate,Check,0,
ORD-10094,2023-12-03,Standing Desk L-Shape,Furniture,36,817.59,29433.24,Central,Maria Rodriguez,Online,Wire Transfer,5,Return pending
ORD-10185,2023-12-04,Webcam HD 1080p,Electronics,49,69.15,3388.35,West,Maria Rodriguez,Wholesale,Wire Transfer,10,Rush order
ORD-10240,2023-12-06,Keyboard Mechanical,Electronics,20,146.41,2928.2,North,Maria Rodriguez,Retail,Paypal,5,
ORD-10258,2023-12-06,Laptop Pro 15,Electronics,15,1434.27,21514.05,North,Carlos Mendez,Online,Check,10,
ORD-10023,2023-12-07,Notebook A5 Premium,Office Supplies,2,11.74,23.48,South,James Chen,Retail,Paypal,5,Backordered
ORD-10149,2023-12-07,Whiteboard Markers 12pk,Office Supplies,14,9.43,132.02,West,Thomas Brown,Wholesale,Paypal,5,Return pending
ORD-10365,2023-12-08,Desk Lamp LED,Office Supplies,27,43.84,1183.68,South,Aisha Patel,Retail,Check,10,Return pending
ORD-10218,2023-12-10,Keyboard Mechanical,Electronics,43,156.25,6718.75,North,Aisha Patel,Retail,Credit Card,20,
ORD-10152,2023-12-12,Printer Paper 5000ct,Office Supplies,42,39.65,1665.3,South,David Kim,Wholesale,Net 30,0,Rush order
ORD-10081,2023-12-14,Keyboard Mechanical,Electronics,49,141.39,6928.11,North,Maria Rodriguez,Wholesale,Paypal,0,
ORD-10366,2023-12-16,Laptop Pro 15,Electronics,8,1372.47,10979.76,East,Robert Johnson,Retail,Wire Transfer,0,
ORD-10128,2023-12-17,USB-C Hub 7-Port,Electronics,30,56.17,1685.1,South,Fatima Al-Hassan,Wholesale,Check,10,Backordered
ORD-10302,2023-12-17,Notebook A5 Premium,Office Supplies,44,13.96,614.24,East,Thomas Brown,Wholesale,Wire Transfer,0,Backordered
ORD-10020,2023-12-18,Standing Desk L-Shape,Furniture,39,775.3,30236.7,North,Elena Vasquez,Retail,Credit Card,15,
ORD-10341,2023-12-19,Monitor Arm Dual,Furniture,23,117.92,2712.16,East,Robert Johnson,Wholesale,Paypal,0,Customer complaint
ORD-10285,2023-12-20,Ergonomic Chair X1,Furniture,34,582.08,19790.72,West,Carlos Mendez,Online,,0,Rush order
ORD-10377,2023-12-23,Whiteboard Markers 12pk,Office Supplies,11,7.94,87.34,East,James Chen,Corporate,Paypal,20,Customer complaint
ORD-10444,2023-12-26,Desk Lamp LED,Office Supplies,13,40.74,529.62,South,Thomas Brown,Retail,Credit Card,0,Backordered
ORD-10102,2023-12-28,Standing Desk L-Shape,Furniture,28,722.05,20217.4,Central,James Chen,Retail,Paypal,0,
ORD-10002,2024-01-03,Wireless Mouse M200,Electronics,6,28.91,173.46,,James Chen,Retail,Net 30,10,
ORD-10414,2024-01-03,Whiteboard Markers 12pk,Office Supplies,47,7.71,362.37,Central,Aisha Patel,Retail,Paypal,0,
ORD-10323,2024-01-05,Whiteboard Markers 12pk,Office Supplies,41,7.98,327.18,,Maria Rodriguez,Online,Net 30,0,
ORD-10055,2024-01-06,Notebook A5 Premium,Office Supplies,4,11.77,47.08,,Fatima Al-Hassan,Online,Paypal,0,
ORD-10009,2024-01-07,Whiteboard Markers 12pk,Office Supplies,2,7.5,15.0,Central,James Chen,Corporate,Credit Card,0,
ORD-10376,2024-01-08,USB-C Hub 7-Port,Electronics,40,46.36,1854.4,West,Maria Rodriguez,Corporate,Credit Card,15,
ORD-10411,2024-01-08,Webcam HD 1080p,Electronics,3,69.29,207.87,Central,Maria Rodriguez,Retail,Net 30,0,Rush order
ORD-10455,2024-01-11,Laptop Pro 15,Electronics,38,1122.59,42658.42,North,David Kim,Corporate,Check,0,Customer complaint
ORD-10098,2024-01-16,Standing Desk L-Shape,Furniture,4,884.96,3539.84,North,Aisha Patel,Wholesale,Paypal,0,Customer complaint
ORD-10369,2024-01-16,Wireless Mouse M200,Electronics,32,33.38,1068.16,East,Carlos Mendez,Corporate,Net 30,0,
ORD-10289,2024-01-23,Desk Lamp LED,Office Supplies,38,39.18,1488.84,Central,Elena Vasquez,Retail,Wire Transfer,0,
ORD-10126,2024-01-25,Printer Paper 5000ct,Office Supplies,41,37.31,1529.71,North,Maria Rodriguez,Online,Paypal,0,
ORD-10345,2024-01-25,Webcam HD 1080p,Electronics,25,73.54,1838.5,Central,James Chen,Wholesale,Net 30,0,
ORD-10478,2024-01-26,Laptop Pro 15,Electronics,17,1301.76,22129.92,Central,Thomas Brown,Online,Wire Transfer,0,Return pending
ORD-10063,2024-01-27,USB-C Hub 7-Port,Electronics,6,51.63,309.78,West,Aisha Patel,Online,,0,Damaged in transit
ORD-10374,2024-01-28,Whiteboard Markers 12pk,Office Supplies,44,7.35,323.4,Central,Robert Johnson,Online,Check,15,Backordered
ORD-10296,2024-01-29,Monitor Arm Dual,Furniture,6,134.24,805.44,South,Robert Johnson,Retail,,10,Backordered
ORD-10447,2024-01-30,Wireless Mouse M200,Electronics,21,29.93,628.53,South,Elena Vasquez,Corporate,Wire Transfer,0,
ORD-10106,2024-01-31,Notebook A5 Premium,Office Supplies,26,13.94,362.44,Central,James Chen,Corporate,Credit Card,20,Rush order
ORD-10225,2024-02-01,Desk Lamp LED,Office Supplies,15,45.72,685.8,Central,Robert Johnson,Retail,Paypal,0,
ORD-10487,2024-02-02,Printer Paper 5000ct,Office Supplies,13,34.88,453.44,East,Sarah Williams,Corporate,Credit Card,0,Return pending
ORD-10015,2024-02-04,Laptop Pro 15,Electronics,11,1252.79,13780.69,West,Carlos Mendez,Wholesale,Credit Card,0,Return pending
ORD-10469,2024-02-07,Whiteboard Markers 12pk,Office Supplies,25,7.24,181.0,South,Robert Johnson,Online,Paypal,0,VIP client
ORD-10276,2024-02-08,Laptop Pro 15,Electronics,1,1328.35,1328.35,South,Fatima Al-Hassan,Wholesale,Wire Transfer,5,VIP client
ORD-10173,2024-02-10,USB-C Hub 7-Port,Electronics,41,52.35,2146.35,Central,,Wholesale,Wire Transfer,10,
ORD-10215,2024-02-10,Monitor Arm Dual,Furniture,46,147.22,6772.12,South,Elena Vasquez,Corporate,Check,0,
ORD-10282,2024-02-11,Whiteboard Markers 12pk,Office Supplies,33,8.52,281.16,Central,Robert Johnson,Wholesale,Net 30,0,
ORD-10087,2024-02-15,Wireless Mouse M200,Electronics,16,29.41,470.56,South,Sarah Williams,Retail,Net 30,0,
ORD-10299,2024-02-18,Desk Lamp LED,Office Supplies,13,44.39,577.07,Central,Fatima Al-Hassan,Online,Check,0,VIP client
ORD-10206,2024-02-19,Standing Desk L-Shape,Furniture,12,729.57,8754.84,North,James Chen,Retail,Wire Transfer,0,Backordered
ORD-10492,2024-02-19,Webcam HD 1080p,Electronics,31,79.03,2449.93,Central,David Kim,Corporate,Check,0,
ORD-10231,2024-02-21,Whiteboard Markers 12pk,Office Supplies,14,9.54,133.56,Central,James Chen,Corporate,Wire Transfer,0,Rush order
ORD-10059,2024-02-25,Desk Lamp LED,Office Supplies,25,41.4,1035.0,West,Sarah Williams,Retail,Wire Transfer,15,
ORD-10077,2024-02-28,Notebook A5 Premium,Office Supplies,29,14.5,420.5,East,David Kim,Online,,0,
ORD-10219,2024-02-28,Keyboard Mechanical,Electronics,27,171.1,4619.7,Central,Carlos Mendez,Corporate,Credit Card,0,Damaged in transit
ORD-10241,2024-02-28,Webcam HD 1080p,Electronics,25,80.71,2017.75,West,Robert Johnson,Online,Wire Transfer,0,
ORD-10099,2024-02-29,Whiteboard Markers 12pk,Office Supplies,23,9.59,220.57,West,David Kim,Retail,Check,0,Return pending
ORD-10260,2024-02-29,Ergonomic Chair X1,Furniture,46,569.88,26214.48,West,Thomas Brown,Wholesale,Paypal,0,
ORD-10033,2024-03-01,Notebook A5 Premium,Office Supplies,22,13.16,289.52,Central,Maria Rodriguez,Corporate,Paypal,0,
ORD-10048,2024-03-02,Wireless Mouse M200,Electronics,16,26.56,424.96,West,Thomas Brown,Online,Net 30,0,
ORD-10176,2024-03-04,Keyboard Mechanical,Electronics,10,150.48,1504.8,South,Fatima Al-Hassan,Wholesale,Net 30,0,
ORD-10034,2024-03-05,Standing Desk L-Shape,Furniture,49,820.98,40228.02,West,Aisha Patel,Corporate,Credit Card,20,Return pending
ORD-10496,2024-03-08,Keyboard Mechanical,Electronics,4,151.26,605.04,West,James Chen,Online,Paypal,20,
ORD-10388,2024-03-09,Standing Desk L-Shape,Furniture,11,730.65,8037.15,Central,Thomas Brown,Online,Net 30,0,Damaged in transit
ORD-10143,2024-03-10,Whiteboard Markers 12pk,Office Supplies,44,9.05,398.2,West,Sarah Williams,Wholesale,Credit Card,0,
ORD-10385,2024-03-10,Notebook A5 Premium,Office Supplies,23,11.92,274.16,Central,Elena Vasquez,Online,Credit Card,0,
ORD-10031,2024-03-12,Desk Lamp LED,Office Supplies,47,50.29,2363.63,West,Carlos Mendez,Online,Net 30,0,Customer complaint
ORD-10488,2024-03-12,Whiteboard Markers 12pk,Office Supplies,44,7.79,342.76,West,James Chen,Online,,0,Damaged in transit
ORD-10184,2024-03-15,Wireless Mouse M200,Electronics,35,29.07,1017.45,East,Fatima Al-Hassan,Wholesale,Net 30,0,Return pending
ORD-10052,2024-03-18,Wireless Mouse M200,Electronics,38,25.85,982.3,North,,Retail,Check,0,Rush order
ORD-10337,2024-03-20,Laptop Pro 15,Electronics,50,1235.4,61770.0,North,Fatima Al-Hassan,Online,Net 30,0,Return pending
ORD-10108,2024-03-21,Keyboard Mechanical,Electronics,23,155.16,3568.68,East,Sarah Williams,Wholesale,Net 30,0,
ORD-10021,2024-03-28,Webcam HD 1080p,Electronics,17,71.87,1221.79,South,Maria Rodriguez,Wholesale,,0,
ORD-10064,2024-03-28,Webcam HD 1080p,Electronics,35,71.78,2512.3,West,Carlos Mendez,Corporate,Credit Card,5,
ORD-10300,2024-03-29,Printer Paper 5000ct,Office Supplies,37,32.37,1197.69,West,Robert Johnson,Retail,Paypal,0,VIP client
ORD-10312,2024-03-31,Desk Lamp LED,Office Supplies,42,43.59,1830.78,West,Sarah Williams,Wholesale,Wire Transfer,10,
ORD-10395,2024-04-01,Wireless Mouse M200,Electronics,34,26.43,898.62,South,Maria Rodriguez,Retail,Credit Card,5,
ORD-10160,2024-04-06,Laptop Pro 15,Electronics,41,1211.59,49675.19,South,Thomas Brown,Corporate,Credit Card,10,Customer complaint
ORD-10177,2024-04-06,Standing Desk L-Shape,Furniture,9,769.3,6923.7,South,Elena Vasquez,Corporate,,0,
ORD-10319,2024-04-08,Wireless Mouse M200,Electronics,41,29.59,1213.19,,Sarah Williams,Retail,Wire Transfer,0,Damaged in transit
ORD-10050,2024-04-09,Standing Desk L-Shape,Furniture,46,793.66,36508.36,South,James Chen,Wholesale,Wire Transfer,10,
ORD-10327,2024-04-09,Standing Desk L-Shape,Furniture,17,859.6,14613.2,,David Kim,Wholesale,Check,0,
ORD-10060,2024-04-12,Whiteboard Markers 12pk,Office Supplies,7,8.56,59.92,North,Aisha Patel,Corporate,Credit Card,15,
ORD-10252,2024-04-12,Wireless Mouse M200,Electronics,26,29.09,756.34,South,Sarah Williams,Retail,Wire Transfer,0,
ORD-10175,2024-04-13,Desk Lamp LED,Office Supplies,8,42.95,343.6,South,James Chen,Online,Credit Card,0,
ORD-10305,2024-04-13,Notebook A5 Premium,Office Supplies,44,14.07,619.08,North,Carlos Mendez,Retail,Check,0,VIP client
ORD-10075,2024-04-14,Keyboard Mechanical,Electronics,43,150.96,6491.28,West,James Chen,Corporate,,0,Return pending
ORD-10332,2024-04-14,Webcam HD 1080p,Electronics,37,76.58,2833.46,South,Elena Vasquez,Online,Wire Transfer,0,
ORD-10090,2024-04-17,Monitor Arm Dual,Furniture,33,113.38,3741.54,North,James Chen,Corporate,Paypal,0,
ORD-10167,2024-04-17,Webcam HD 1080p,Electronics,50,81.19,4059.5,West,Robert Johnson,Online,Wire Transfer,10,
ORD-10014,2024-04-18,USB-C Hub 7-Port,Electronics,28,45.24,1266.72,North,Sarah Williams,Corporate,Paypal,5,
ORD-10041,2024-04-21,Desk Lamp LED,Office Supplies,35,48.71,1704.85,South,Aisha Patel,Wholesale,Paypal,20,Return pending
ORD-10497,2024-04-25,USB-C Hub 7-Port,Electronics,19,53.38,1014.22,Central,Robert Johnson,Online,Paypal,20,
ORD-10481,2024-04-26,Laptop Pro 15,Electronics,15,1176.42,17646.3,North,Maria Rodriguez,Online,Net 30,0,
ORD-10192,2024-04-27,Printer Paper 5000ct,Office Supplies,44,31.56,1388.64,South,,Online,Net 30,20,
ORD-10288,2024-04-27,Wireless Mouse M200,Electronics,14,29.53,413.42,Central,Thomas Brown,Online,Wire Transfer,15,
ORD-10470,2024-04-27,Wireless Mouse M200,Electronics,50,33.95,1697.5,South,Aisha Patel,Retail,Check,20,Return pending
ORD-10100,2024-04-28,USB-C Hub 7-Port,Electronics,9,43.07,387.63,Central,James Chen,Online,Wire Transfer,0,
ORD-10436,2024-04-28,Standing Desk L-Shape,Furniture,41,934.13,38299.33,South,Carlos Mendez,Retail,Check,0,
ORD-10243,2024-05-03,Webcam HD 1080p,Electronics,28,77.67,2174.76,North,Fatima Al-Hassan,Retail,Credit Card,5,Customer complaint
ORD-10129,2024-05-06,Keyboard Mechanical,Electronics,46,149.5,6877.0,North,Fatima Al-Hassan,Corporate,,0,Damaged in transit
ORD-10441,2024-05-06,Wireless Mouse M200,Electronics,9,33.8,304.2,West,Fatima Al-Hassan,Wholesale,Check,0,
ORD-10437,2024-05-07,Desk Lamp LED,Office Supplies,48,43.13,2070.24,North,Fatima Al-Hassan,Retail,Check,0,
ORD-10378,2024-05-08,Desk Lamp LED,Office Supplies,16,45.65,730.4,West,David Kim,Wholesale,Wire Transfer,0,
ORD-10057,2024-05-09,Printer Paper 5000ct,Office Supplies,46,32.61,1500.06,Central,Sarah Williams,Online,Paypal,15,VIP client
ORD-10261,2024-05-09,Printer Paper 5000ct,Office Supplies,28,38.55,1079.4,North,Thomas Brown,Online,Net 30,20,
ORD-10440,2024-05-11,Printer Paper 5000ct,Office Supplies,19,33.66,639.54,South,Carlos Mendez,Retail,Paypal,0,
ORD-10450,2024-05-11,Webcam HD 1080p,Electronics,39,90.79,3540.81,North,Robert Johnson,Wholesale,Wire Transfer,0,
ORD-10012,2024-05-12,Printer Paper 5000ct,Office Supplies,16,32.66,522.56,West,Carlos Mendez,Retail,Paypal,15,
ORD-10384,2024-05-13,Webcam HD 1080p,Electronics,2,71.45,142.9,West,Thomas Brown,Wholesale,,20,
ORD-10061,2024-05-14,Monitor Arm Dual,Furniture,41,138.52,5679.32,South,James Chen,Retail,Credit Card,0,Rush order
ORD-10283,2024-05-14,Monitor Arm Dual,Furniture,3,119.02,357.06,North,Carlos Mendez,Online,Paypal,0,
ORD-10245,2024-05-16,Webcam HD 1080p,Electronics,9,76.22,685.98,South,Sarah Williams,Retail,Net 30,0,
ORD-10111,2024-05-17,Desk Lamp LED,Office Supplies,19,47.62,904.78,South,Robert Johnson,Online,,0,Damaged in transit
ORD-10400,2024-05-17,Printer Paper 5000ct,Office Supplies,46,39.61,1822.06,West,Robert Johnson,Online,Check,10,
ORD-10452,2024-05-17,Ergonomic Chair X1,Furniture,19,628.13,11934.47,North,James Chen,Corporate,Check,20,
ORD-10230,2024-05-18,Monitor Arm Dual,Furniture,20,122.62,2452.4,South,Robert Johnson,Online,Paypal,0,Backordered
ORD-10070,2024-05-19,Laptop Pro 15,Electronics,3,1223.69,3671.07,East,Fatima Al-Hassan,Wholesale,Paypal,0,
ORD-10304,2024-05-19,Whiteboard Markers 12pk,Office Supplies,24,8.8,211.2,South,Sarah Williams,Corporate,Paypal,0,
ORD-10451,2024-05-25,Keyboard Mechanical,Electronics,4,164.85,659.4,South,Thomas Brown,Retail,Credit Card,0,
ORD-10483,2024-05-25,Notebook A5 Premium,Office Supplies,5,12.0,60.0,North,David Kim,Retail,,0,
ORD-10016,2024-05-29,Laptop Pro 15,Electronics,4,1332.82,5331.28,North,James Chen,Wholesale,Paypal,0,Customer complaint
ORD-10460,2024-05-31,Wireless Mouse M200,Electronics,42,32.9,1381.8,West,Thomas Brown,Corporate,Net 30,0,
ORD-10269,2024-06-01,USB-C Hub 7-Port,Electronics,34,43.51,1479.34,South,David Kim,Online,Check,5,
ORD-10432,2024-06-07,Whiteboard Markers 12pk,Office Supplies,21,8.75,183.75,West,Elena Vasquez,Retail,Check,15,
ORD-10446,2024-06-10,Monitor Arm Dual,Furniture,25,127.03,3175.75,West,Fatima Al-Hassan,Corporate,Check,10,
ORD-10105,2024-06-11,Laptop Pro 15,Electronics,21,1469.0,30849.0,East,Maria Rodriguez,Online,Check,0,
ORD-10159,2024-06-12,Notebook A5 Premium,Office Supplies,49,13.92,682.08,North,Carlos Mendez,Online,Net 30,20,Return pending
ORD-10115,2024-06-15,Monitor Arm Dual,Furniture,46,119.28,5486.88,East,Fatima Al-Hassan,Wholesale,Net 30,0,Rush order
ORD-10331,2024-06-15,Standing Desk L-Shape,Furniture,5,962.24,4811.2,South,Carlos Mendez,Wholesale,Net 30,20,
ORD-10026,2024-06-16,Laptop Pro 15,Electronics,46,1275.05,58652.3,East,David Kim,Retail,Check,10,
ORD-10153,2024-06-20,Printer Paper 5000ct,Office Supplies,42,39.79,1671.18,West,Carlos Mendez,Wholesale,Credit Card,5,
ORD-10434,2024-06-21,Ergonomic Chair X1,Furniture,20,594.44,11888.8,North,Aisha Patel,Wholesale,Net 30,0,
ORD-10210,2024-06-22,USB-C Hub 7-Port,Electronics,27,45.48,1227.96,East,Fatima Al-Hassan,Online,Net 30,15,
ORD-10007,2024-06-25,Notebook A5 Premium,Office Supplies,39,14.92,581.88,Central,David Kim,Online,Paypal,0,
ORD-10131,2024-06-27,Ergonomic Chair X1,Furniture,4,629.52,2518.08,West,Robert Johnson,Wholesale,Credit Card,0,
ORD-10392,2024-06-29,Whiteboard Markers 12pk,Office Supplies,48,9.63,462.24,East,,Retail,Check,0,
ORD-10264,2024-06-30,Webcam HD 1080p,Electronics,48,89.44,4293.12,South,Maria Rodriguez,Online,Wire Transfer,10,VIP client
ORD-10375,2024-06-30,Keyboard Mechanical,Electronics,49,157.68,7726.32,West,Robert Johnson,Corporate,Paypal,5,Customer complaint
ORD-10174,2024-07-03,Desk Lamp LED,Office Supplies,7,49.04,343.28,North,Robert Johnson,Online,Net 30,20,
ORD-10193,2024-07-03,Keyboard Mechanical,Electronics,26,131.2,3411.2,East,Fatima Al-Hassan,Wholesale,,15,
ORD-10367,2024-07-03,Webcam HD 1080p,Electronics,30,89.4,2682.0,East,Fatima Al-Hassan,Wholesale,Net 30,15,
ORD-10147,2024-07-04,Standing Desk L-Shape,Furniture,25,768.48,19212.0,West,Fatima Al-Hassan,Corporate,Net 30,0,
ORD-10343,2024-07-04,Laptop Pro 15,Electronics,22,1186.5,26103.0,,Maria Rodriguez,Retail,Check,0,
ORD-10142,2024-07-06,Wireless Mouse M200,Electronics,44,34.17,1503.48,Central,Fatima Al-Hassan,Wholesale,Credit Card,0,Damaged in transit
ORD-10410,2024-07-06,Desk Lamp LED,Office Supplies,24,49.9,1197.6,North,James Chen,Corporate,Paypal,0,Rush order
ORD-10179,2024-07-10,Desk Lamp LED,Office Supplies,8,41.87,334.96,Central,Elena Vasquez,Wholesale,Check,0,
ORD-10359,2024-07-10,Whiteboard Markers 12pk,Office Supplies,32,9.4,300.8,South,Robert Johnson,Corporate,Paypal,0,
ORD-10402,2024-07-10,Keyboard Mechanical,Electronics,25,167.83,4195.75,,Maria Rodriguez,Retail,Net 30,5,
ORD-10114,2024-07-18,Webcam HD 1080p,Electronics,34,76.26,2592.84,Central,James Chen,Wholesale,Check,0,Rush order
ORD-10328,2024-07-18,Ergonomic Chair X1,Furniture,34,631.93,21485.62,East,James Chen,Retail,Credit Card,0,Rush order
ORD-10044,2024-07-20,Webcam HD 1080p,Electronics,38,76.85,2920.3,,Aisha Patel,Retail,Wire Transfer,15,
ORD-10122,2024-07-20,Desk Lamp LED,Office Supplies,36,40.88,1471.68,Central,Thomas Brown,Wholesale,Credit Card,20,
ORD-10027,2024-07-21,Monitor Arm Dual,Furniture,26,137.68,3579.68,Central,Aisha Patel,Retail,Check,10,Backordered
ORD-10043,2024-07-22,Ergonomic Chair X1,Furniture,47,582.19,27362.93,West,James Chen,Wholesale,Paypal,5,Damaged in transit
ORD-10227,2024-07-23,Keyboard Mechanical,Electronics,5,131.41,657.05,North,Thomas Brown,Corporate,Credit Card,20,
ORD-10453,2024-07-24,Whiteboard Markers 12pk,Office Supplies,3,7.3,21.9,West,Aisha Patel,Corporate,Paypal,0,
ORD-10085,2024-07-26,Printer Paper 5000ct,Office Supplies,45,32.16,1447.2,West,Maria Rodriguez,Retail,Paypal,0,Return pending
ORD-10326,2024-07-26,Laptop Pro 15,Electronics,32,1380.57,44178.24,East,Robert Johnson,Wholesale,Credit Card,0,
ORD-10340,2024-07-28,Notebook A5 Premium,Office Supplies,42,13.27,557.34,North,Elena Vasquez,Retail,Credit Card,20,
ORD-10421,2024-07-28,Webcam HD 1080p,Electronics,36,84.91,3056.76,Central,Robert Johnson,Wholesale,Wire Transfer,15,
ORD-10169,2024-07-30,USB-C Hub 7-Port,Electronics,42,51.68,2170.56,West,Maria Rodriguez,Online,Wire Transfer,5,
ORD-10277,2024-08-03,Ergonomic Chair X1,Furniture,8,541.74,4333.92,North,James Chen,Corporate,Check,15,
ORD-10386,2024-08-05,Keyboard Mechanical,Electronics,24,132.58,3181.92,West,James Chen,Retail,,0,
ORD-10489,2024-08-05,Ergonomic Chair X1,Furniture,34,586.01,19924.34,West,James Chen,Online,Check,10,
ORD-10335,2024-08-08,Printer Paper 5000ct,Office Supplies,33,35.58,1174.14,South,Aisha Patel,Wholesale,Wire Transfer,10,Damaged in transit
ORD-10454,2024-08-08,Webcam HD 1080p,Electronics,36,84.44,3039.84,East,Thomas Brown,Online,Check,15,
ORD-10287,2024-08-10,Laptop Pro 15,Electronics,16,1121.82,17949.12,South,Sarah Williams,Corporate,Net 30,0,Damaged in transit
ORD-10459,2024-08-10,Standing Desk L-Shape,Furniture,4,797.38,3189.52,East,James Chen,Corporate,Paypal,5,
ORD-10089,2024-08-16,Whiteboard Markers 12pk,Office Supplies,49,8.65,423.85,South,James Chen,Corporate,Check,10,
ORD-10387,2024-08-16,Webcam HD 1080p,Electronics,41,80.93,3318.13,West,Fatima Al-Hassan,Online,Paypal,15,Damaged in transit
ORD-10380,2024-08-17,Wireless Mouse M200,Electronics,14,32.84,459.76,West,Aisha Patel,Corporate,Wire Transfer,5,Return pending
ORD-10324,2024-08-18,Ergonomic Chair X1,Furniture,1,683.25,683.25,South,Robert Johnson,Online,Credit Card,0,
ORD-10125,2024-08-20,Webcam HD 1080p,Electronics,9,91.51,823.59,Central,Carlos Mendez,Retail,Net 30,0,Rush order
ORD-10431,2024-08-20,Laptop Pro 15,Electronics,39,1355.1,52848.9,North,Robert Johnson,Retail,Net 30,20,Backordered
ORD-10058,2024-08-24,Laptop Pro 15,Electronics,19,1388.15,26374.85,East,,Corporate,Check,5,Customer complaint
ORD-10291,2024-08-26,Whiteboard Markers 12pk,Office Supplies,50,8.19,409.5,East,Carlos Mendez,Online,Net 30,20,VIP client
ORD-10281,2024-08-27,Desk Lamp LED,Office Supplies,38,43.72,1661.36,Central,Sarah Williams,Corporate,Wire Transfer,10,
ORD-10146,2024-08-28,Standing Desk L-Shape,Furniture,18,737.18,13269.24,,Elena Vasquez,Online,Paypal,20,
ORD-10456,2024-08-29,Ergonomic Chair X1,Furniture,16,625.61,10009.76,East,Maria Rodriguez,Online,Credit Card,0,
ORD-10073,2024-09-02,Ergonomic Chair X1,Furniture,22,648.3,14262.6,,Maria Rodriguez,Retail,Check,5,Return pending
ORD-10181,2024-09-03,Desk Lamp LED,Office Supplies,23,45.44,1045.12,Central,Fatima Al-Hassan,Retail,Wire Transfer,20,
ORD-10211,2024-09-03,Standing Desk L-Shape,Furniture,12,728.29,8739.48,Central,Thomas Brown,Wholesale,Credit Card,5,Customer complaint
ORD-10439,2024-09-05,Webcam HD 1080p,Electronics,12,86.34,1036.08,East,David Kim,Online,Wire Transfer,0,
ORD-10091,2024-09-11,Desk Lamp LED,Office Supplies,42,40.79,1713.18,North,,Wholesale,Credit Card,5,
ORD-10116,2024-09-11,Webcam HD 1080p,Electronics,40,85.28,3411.2,North,Thomas Brown,Wholesale,Net 30,20,
ORD-10396,2024-09-11,Keyboard Mechanical,Electronics,8,131.38,1051.04,North,Sarah Williams,Online,Paypal,0,
ORD-10235,2024-09-14,Desk Lamp LED,Office Supplies,1,41.27,41.27,West,Robert Johnson,Wholesale,Paypal,10,
ORD-10353,2024-09-14,Notebook A5 Premium,Office Supplies,26,14.07,365.82,,Thomas Brown,Retail,Net 30,0,
ORD-10127,2024-09-18,Keyboard Mechanical,Electronics,14,145.96,2043.44,Central,Fatima Al-Hassan,Corporate,Net 30,20,Return pending
ORD-10217,2024-09-18,Desk Lamp LED,Office Supplies,21,50.68,1064.28,South,James Chen,Online,Check,0,
ORD-10293,2024-09-18,Printer Paper 5000ct,Office Supplies,28,35.67,998.76,Central,Robert Johnson,Online,Net 30,0,VIP client
ORD-10255,2024-09-19,USB-C Hub 7-Port,Electronics,36,55.87,2011.32,West,James Chen,Online,Wire Transfer,15,VIP client
ORD-10318,2024-09-19,Webcam HD 1080p,Electronics,16,80.39,1286.24,Central,Elena Vasquez,Retail,Wire Transfer,0,Damaged in transit
ORD-10214,2024-09-20,Printer Paper 5000ct,Office Supplies,31,29.75,922.25,North,Sarah Williams,Wholesale,Credit Card,15,
ORD-10124,2024-09-23,Desk Lamp LED,Office Supplies,21,40.44,849.24,Central,Thomas Brown,Corporate,Credit Card,15,Return pending
ORD-10344,2024-09-24,Standing Desk L-Shape,Furniture,13,922.66,11994.58,West,,Online,Credit Card,0,Damaged in transit
